# stan_version_major = 2
# stan_version_minor = 35
# stan_version_patch = 0
# model = h2reg_model
# start_datetime = 2025-04-21 06:30:41 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = false (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = true (Default)
#       gamma = 0.05 (Default)
#       delta = 0.8 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#       save_metric = false (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = /var/folders/43/wy_ws5nx3830gqhfw05n4yyc0000gn/T/tmpauik0v1i/5iltbdvk.json
# init = 2 (Default)
# random
#   seed = 55229
# output
#   file = /Users/zhafen/repos/citesim/analysis_data/stan_fits/stan_fit/h2-dens/h2reg-20250421013040_2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.35.0
# stancflags = --filename-in-msg=h2reg.stan
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,alpha,sigma,beta.1.1,beta.2.1,beta.3.1,beta.4.1,beta.5.1,beta.6.1,beta.7.1,beta.8.1,beta.9.1,beta.1.2,beta.2.2,beta.3.2,beta.4.2,beta.5.2,beta.6.2,beta.7.2,beta.8.2,beta.9.2,beta.1.3,beta.2.3,beta.3.3,beta.4.3,beta.5.3,beta.6.3,beta.7.3,beta.8.3,beta.9.3,beta.1.4,beta.2.4,beta.3.4,beta.4.4,beta.5.4,beta.6.4,beta.7.4,beta.8.4,beta.9.4,beta.1.5,beta.2.5,beta.3.5,beta.4.5,beta.5.5,beta.6.5,beta.7.5,beta.8.5,beta.9.5,beta.1.6,beta.2.6,beta.3.6,beta.4.6,beta.5.6,beta.6.6,beta.7.6,beta.8.6,beta.9.6,beta.1.7,beta.2.7,beta.3.7,beta.4.7,beta.5.7,beta.6.7,beta.7.7,beta.8.7,beta.9.7,beta.1.8,beta.2.8,beta.3.8,beta.4.8,beta.5.8,beta.6.8,beta.7.8,beta.8.8,beta.9.8,beta.1.9,beta.2.9,beta.3.9,beta.4.9,beta.5.9,beta.6.9,beta.7.9,beta.8.9,beta.9.9,beta.1.10,beta.2.10,beta.3.10,beta.4.10,beta.5.10,beta.6.10,beta.7.10,beta.8.10,beta.9.10,mu_beta.1,mu_beta.2,mu_beta.3,mu_beta.4,mu_beta.5,mu_beta.6,mu_beta.7,mu_beta.8,mu_beta.9,mu_beta.10,sigma_beta.1,sigma_beta.2,sigma_beta.3,sigma_beta.4,sigma_beta.5,sigma_beta.6,sigma_beta.7,sigma_beta.8,sigma_beta.9,sigma_beta.10,mu_inner_beta,sigma_inner_beta,log_p,rmse
-355739,0.970582,0.298307,4,15,0,355790,-0.0059706,0.997995,-0.00595927,-0.0390816,0.080385,-0.0321183,-0.0167091,0.0739185,0.00972466,-0.0122026,-0.0418708,-0.0364744,-0.0637674,0.00214685,-0.0308161,-0.00923118,-0.0245694,-0.0244817,-0.00812165,0.0015409,-0.0478528,-0.0739846,-0.108003,-0.0631022,-0.0886519,-0.0362754,-0.0379127,-0.0579562,-0.0616104,0.00375696,-0.0629454,-0.0474046,0.030109,0.02577,-0.00990231,-0.0396575,-0.000202608,-0.0258982,-0.000897578,0.00666326,-0.0860892,0.00127507,-0.0164991,-0.0583682,-0.0448972,0.0307778,-0.120818,-0.0497071,-0.0394632,-0.0657588,-0.131975,0.0230354,0.0157104,-0.0218002,-0.064506,0.016954,0.0987908,0.137003,0.0532204,0.0837846,0.0337188,0.0151053,0.102151,0.0358376,0.00856147,0.0142608,0.0319501,0.139191,-0.0121424,0.092971,0.0190941,-0.0607519,0.0259379,0.0427449,0.0477967,0.0798433,0.0478781,0.0125292,0.0414066,-0.0264842,0.213275,-0.00688068,0.089037,-0.00574754,-0.0379599,0.0931541,0.0451292,0.0697603,0.0405276,0.0266876,-0.068298,0.0935366,0.00580739,-0.0192229,-0.0627213,-0.0249396,-0.0497443,-0.0442603,0.0554062,0.0305099,0.0104558,0.0345644,0.0361671,0.0151761,0.019612,0.0323491,0.0534033,0.0546951,0.143527,0.0663133,0.0809202,0.0850017,-0.00763339,0.0469393,-337411,0.997248
-355735,0.830459,0.298307,4,15,0,355799,-0.00622883,0.996281,-0.0226186,-0.0462398,0.0643515,-0.0130131,0.00132456,0.053449,0.0406115,-0.037386,-0.0415628,-0.0330754,-0.0746505,-0.0307188,-0.00181359,-0.026028,0.0228048,-0.0310354,-0.00987826,0.0126711,-0.0588644,-0.072976,-0.106989,-0.0497441,-0.0945583,-0.0312761,-0.0499601,-0.00176873,-0.0577536,-0.023358,-0.0277559,-0.0265198,0.0484646,0.0102418,-0.00522809,-0.0566618,0.0105473,-0.0410727,0.0143509,0.0558468,-0.107707,-0.0116782,-0.0252929,-0.0432221,-0.0533076,0.0446798,-0.107152,-0.0391057,-0.0740778,-0.0522646,-0.129609,0.0440699,0.00675871,-0.0191766,-0.0754317,0.009199,0.056025,0.102492,0.056311,0.0661881,0.00121548,0.0268958,0.082512,0.0278953,0.0131488,0.00864668,0.0321383,0.0955234,0.0210676,0.0557794,0.0251812,-0.074201,-0.0312066,0.0582055,0.0345858,0.0629617,0.0330459,0.0733111,0.0365285,0.0203469,0.188811,-0.0271235,0.131114,-0.00327745,-0.0119308,0.0896322,0.0617253,0.0202801,0.0113572,0.0254173,-0.0851036,0.0839176,-0.0132261,-0.0148693,-0.0551143,0.00419455,-0.0121504,-0.0320576,-0.0320956,0.00253767,0.0588948,-0.00457604,0.0625339,0.0496434,0.0260923,0.0417248,0.0577655,0.0563552,0.069273,0.0555509,0.0680571,0.0584386,-0.0171387,0.0274346,-337282,0.996708
-355744,0.975709,0.298307,4,15,0,355795,-0.0081296,0.996267,-0.00806456,-0.0339224,0.0819333,-0.0342934,-0.0152031,0.0754379,0.0147609,-0.0120703,-0.0413758,-0.0387937,-0.0665783,-0.00327411,-0.0342231,-0.0101427,-0.0342868,-0.0247103,-0.0154349,-0.0106193,-0.0443659,-0.0671575,-0.113218,-0.0547746,-0.0980267,-0.028832,-0.0317581,-0.0460172,-0.0510032,0.00322414,-0.0660735,-0.0502651,0.0345101,0.0188,-0.0161056,-0.0363098,0.00683863,-0.022833,-0.00448512,0.00809285,-0.0875271,0.00165916,-0.0199469,-0.0559199,-0.0397626,0.0216386,-0.118514,-0.0489087,-0.0408622,-0.0571653,-0.131949,0.0213937,0.0181003,-0.0197236,-0.0617679,0.0173172,0.098961,0.136899,0.0578017,0.0880043,0.0266366,0.0202274,0.102898,0.0310362,0.00273874,0.00325794,0.0364136,0.13984,-0.00332094,0.0891994,0.0152827,-0.0557919,0.0257287,0.0384199,0.0532452,0.0733316,0.0470947,0.0112664,0.045415,-0.0181061,0.204408,0.000855422,0.0861506,-0.00275983,-0.03325,0.110011,0.0467776,0.0697038,0.0376122,0.0347632,-0.0715888,0.096854,0.00771027,-0.0221193,-0.050653,-0.0251427,-0.0130918,-0.0344675,0.0940321,0.016129,0.0376316,-0.0172468,0.0353869,0.0105187,0.049419,0.0279806,0.0526522,0.0471659,0.0538085,0.0893494,0.068098,0.151761,-0.00464016,0.0313762,-337394,0.997176
-355739,0.998225,0.298307,4,15,0,355793,-0.0060323,0.997356,-0.00370784,-0.0487128,0.0750341,-0.0254867,0.00474402,0.0496384,0.0404813,-0.0375176,-0.0374709,-0.036128,-0.0805227,-0.0253745,-0.0096835,-0.0259002,0.0243046,-0.0446411,-0.00780088,0.0265016,-0.0544297,-0.070396,-0.0961928,-0.0493377,-0.0926767,-0.04291,-0.0481927,-0.0222479,-0.0566841,-0.0255464,-0.0347593,-0.0302663,0.0606785,0.00846613,-0.00752507,-0.0462997,0.014177,-0.028675,0.0178492,0.0608934,-0.100428,-0.0160287,-0.0191404,-0.052006,-0.0504276,0.0413798,-0.109608,-0.0355488,-0.0684522,-0.0464581,-0.134861,0.0484859,0.0092496,-0.0283528,-0.0737778,0.0110037,0.0590759,0.102392,0.0590512,0.0599639,0.00236955,0.0191802,0.0690065,0.0255975,0.0223585,0.00684061,0.0258812,0.0777035,0.0276344,0.057045,0.0118842,-0.0753038,-0.0302488,0.0633139,0.0314053,0.0614778,0.0361914,0.0736002,0.0375641,0.0145196,0.204377,-0.0280021,0.119705,0.00107287,-0.0143127,0.082829,0.0586927,0.0152123,0.0117928,0.0202501,-0.071136,0.0895795,-0.0140428,-0.0121763,-0.0599402,-0.0120073,-0.0160351,-0.0469534,0.0440363,0.0178671,0.0341461,0.0423471,0.0521734,0.0389978,0.0272843,0.0258713,0.0788205,0.0666648,0.0415453,0.0479178,0.117472,0.0398034,-0.00980015,0.0219362,-337277,0.996686
-355725,0.995366,0.298307,4,15,0,355789,-0.00764783,0.99806,-0.0275279,-0.0447028,0.089368,-0.0424583,0.000672485,0.0871262,0.0394331,-0.0418171,-0.0307479,-0.0239755,-0.0533916,-0.0277598,-0.0296223,-0.0214686,-0.0078588,-0.0358553,-0.00921173,0.00416755,-0.0404453,-0.0611548,-0.121202,-0.0610258,-0.0863114,-0.0602946,-0.0496819,-0.0362041,-0.0684621,-0.0277452,-0.0281904,-0.0291908,0.0356126,0.0116186,-0.0322745,-0.0437764,0.0116612,-0.0325997,0.0133162,0.0480203,-0.0909346,-0.0168792,0.00298956,-0.0531444,-0.0297848,0.0302754,-0.104129,-0.0476657,-0.0640423,-0.0721266,-0.138441,0.0357378,0.020347,-0.0327351,-0.0715083,0.0169966,0.0700581,0.104702,0.0558563,0.0671437,0.00592674,0.0154322,0.0823694,0.0334405,-0.00088226,0.0080815,0.0491013,0.0920033,0.0160124,0.0619195,0.0153952,-0.0782642,-0.000130838,0.0498044,0.0417906,0.0657846,0.0400731,0.0578255,0.0376644,0.00149627,0.193539,-0.0231488,0.124971,0.0122171,-0.00207872,0.0927406,0.0357138,0.0497384,0.0295889,0.0283369,-0.0648172,0.0936447,0.005406,-0.0157231,-0.0588216,-0.00560171,-0.00323219,-0.0569706,0.0511866,0.00194143,0.0173478,0.013331,0.0460577,0.0280582,0.023035,0.0317373,0.0566804,0.0759141,0.0298579,0.0487735,0.0703509,0.0513974,-0.000347006,0.0602375,-337310,0.996822
-355730,0.736081,0.298307,4,15,0,355784,-0.00990872,0.998537,-0.0012155,-0.0465126,0.0547145,-0.00741827,-0.0171694,0.041476,0.0179401,-0.00884789,-0.0482731,-0.044423,-0.0780318,0.00536481,4.15555e-05,-0.0171835,0.0025962,-0.0188921,0.000172413,0.0104067,-0.0599869,-0.0770161,-0.0941929,-0.0380423,-0.10104,-0.00780504,-0.0333969,-0.0100212,-0.0348136,0.00615302,-0.0616923,-0.0423315,0.0295117,0.00813805,0.00551829,-0.0460019,-0.0040643,-0.0291423,0.000689866,0.0189297,-0.105371,0.00904505,-0.0453313,-0.0439966,-0.0645539,0.040731,-0.120849,-0.0401578,-0.0572419,-0.0469302,-0.124446,0.032492,0.0010245,-0.00673822,-0.0556386,0.00786362,0.0863436,0.124241,0.0558181,0.0883146,0.0250916,0.0305881,0.103286,0.0234295,0.0232124,-5.75314e-06,0.0167604,0.13271,7.28988e-05,0.0836356,0.0305245,-0.0555303,0.00650087,0.0507003,0.0454034,0.067904,0.0425811,0.0324728,0.0396457,-0.0107125,0.20739,-0.022492,0.0944956,-0.0184644,-0.0437911,0.104432,0.0737264,0.0381067,0.0198163,0.0301242,-0.0679584,0.0903996,-0.00770871,-0.0191853,-0.0340015,-0.0144184,-0.026845,-0.0160868,0.0088738,0.0220101,-0.00822753,0.00721989,0.0527192,0.0348431,0.0397934,0.0392071,0.054397,0.0546182,0.0696021,0.0640313,0.0991912,0.0736295,-0.00399704,0.0228662,-337350,0.996988
-355734,0.957388,0.298307,4,15,0,355787,-0.0055693,0.997704,-0.0259628,-0.0289083,0.0798607,-0.0385288,0.00566421,0.0785155,0.0302411,-0.0239257,-0.0268709,-0.021674,-0.045188,-0.028868,-0.0318581,-0.0169526,-0.0126152,-0.0350828,-0.0175926,-0.00353177,-0.0486058,-0.0641581,-0.12553,-0.0734404,-0.0990616,-0.0454957,-0.0461921,-0.0313703,-0.0763736,-0.0325217,-0.0297297,-0.0386422,0.0490801,0.0189454,-0.0366543,-0.0506307,0.0159572,-0.0352403,0.0137113,0.0454162,-0.0884221,-0.0186608,0.00275061,-0.0520296,-0.026767,0.0326047,-0.105774,-0.043547,-0.0600611,-0.0638213,-0.138334,0.0327032,0.0267246,-0.0342125,-0.0798846,0.0182802,0.0697818,0.106721,0.059923,0.0632112,0.00488366,0.0206099,0.0774416,0.0285741,0.00530581,0.00867125,0.0566242,0.0982403,0.0132117,0.0666015,0.00986802,-0.0793722,-0.0143593,0.0499604,0.0416747,0.0559851,0.0376118,0.058326,0.0420592,-0.000878595,0.191482,-0.0156429,0.125867,0.0159697,0.000433669,0.0838253,0.0306502,0.0514425,0.0261808,0.0207402,-0.0736823,0.0846479,0.00414734,-0.0280078,-0.0352995,-0.000557233,-0.0132303,-0.00277623,0.0188664,0.000142766,0.0023118,0.00211712,0.0321438,0.0126481,0.0504371,0.0441198,0.0572,0.0500179,0.0940325,0.0854022,0.0825956,0.0434492,-0.010321,0.0144803,-337315,0.996843
-355730,0.456934,0.298307,4,15,0,355794,-0.00545251,0.996482,-0.0248611,-0.0275696,0.0804091,-0.0390669,0.0112582,0.0862986,0.0239155,-0.0297184,-0.0241229,-0.0291758,-0.0445826,-0.0158334,-0.032873,-0.0234719,-0.016509,-0.0301135,-0.0207352,-0.00797805,-0.0592375,-0.0634444,-0.125687,-0.0608552,-0.104158,-0.0436192,-0.0449552,-0.0290576,-0.0715175,-0.0268764,-0.0311891,-0.0353714,0.0524853,0.0198861,-0.0337524,-0.0457867,0.0176253,-0.0289323,0.00885696,0.0354252,-0.0924963,-0.0266985,-0.0034512,-0.0519497,-0.0304146,0.021598,-0.101239,-0.0504045,-0.0589498,-0.073645,-0.146715,0.0376457,0.0200984,-0.032285,-0.0753233,0.00816988,0.0765144,0.105687,0.0458461,0.0580726,0.00920691,0.0207724,0.0765788,0.0354039,-0.00172441,0.00018508,0.0602428,0.107681,0.0212533,0.0649762,0.0162845,-0.0745938,0.00482651,0.0529222,0.043231,0.068861,0.0503988,0.0375515,0.036841,-0.0121478,0.194876,-0.00064628,0.121709,0.0115543,-0.00583378,0.0802252,0.042455,0.0443597,0.0115245,0.0164656,-0.0699342,0.081753,0.00651446,-0.028631,-0.0323549,-0.0136779,0.000160493,-0.0199383,0.00318164,-0.000337439,0.0189098,0.0210252,0.0349553,0.0115335,0.0603911,0.0322401,0.0550296,0.0427128,0.0867114,0.0772615,0.109629,0.057097,-0.00311444,0.0133975,-337333,0.996918
-355734,0.705297,0.298307,4,15,0,355786,-0.00589931,0.997163,-0.000792149,-0.0514125,0.0806288,-0.00898838,-0.019131,0.0497768,0.0392113,-0.0262274,-0.050068,-0.0280952,-0.0578334,-0.00917459,0.00258378,-0.00813074,0.00293546,-0.0181473,0.00270779,0.00657437,-0.0522772,-0.0806336,-0.0895528,-0.042613,-0.0913316,-0.0302606,-0.0473882,-0.0295263,-0.0441317,-0.00152551,-0.0617914,-0.0398302,0.0253139,-0.00358504,0.0188079,-0.0404327,-0.0047246,-0.0318663,0.00840373,0.0250732,-0.105893,0.00961669,-0.035299,-0.0508656,-0.059301,0.0590346,-0.134293,-0.0345121,-0.0529349,-0.0470302,-0.122578,0.0418968,0.0137017,-0.00924342,-0.0567089,0.0178032,0.0856607,0.131835,0.0574047,0.093376,0.012979,0.0202944,0.113377,0.0298642,0.0271593,0.0259615,0.0152826,0.109293,-0.00216478,0.0628797,0.0182757,-0.0715557,-0.00266281,0.0474385,0.0386654,0.059349,0.0305039,0.0442717,0.047153,-0.0011591,0.204543,-0.0131842,0.0995438,-0.00642126,-0.0306026,0.121367,0.0657749,0.0415803,0.0316183,0.0282774,-0.0748099,0.08854,-0.0292894,-0.0107744,-0.0597027,-0.0115083,-0.0426527,-0.0233594,0.0240814,0.0013746,-0.0456247,-0.0230636,0.144213,0.0275252,0.0380003,0.0279503,0.0721322,0.0836724,0.0502189,0.0488247,0.173729,0.069245,-0.0244329,0.0200457,-337345,0.996971
-355728,0.876357,0.298307,4,15,0,355787,-0.00712845,0.998025,-0.0123471,-0.0266507,0.0593984,-0.0294655,0.0101283,0.0806285,0.0185386,-0.0197952,-0.0263639,-0.043723,-0.0629576,-0.0179095,-0.0244832,-0.0303137,-0.0110735,-0.0268949,-0.0204902,-0.00469417,-0.0452666,-0.0617022,-0.114229,-0.0589853,-0.0988739,-0.0301602,-0.0380705,-0.0200323,-0.0589776,-0.0141691,-0.0335392,-0.0366671,0.0590827,0.0296377,-0.0423806,-0.0420022,0.0139602,-0.0322877,0.00894843,0.0426637,-0.0728224,-0.0148641,-0.000319482,-0.0482305,-0.0300052,0.0387282,-0.105931,-0.0395902,-0.0681436,-0.0622986,-0.129113,0.0327569,0.0218526,-0.024957,-0.0817095,0.0133774,0.0689912,0.107747,0.0564489,0.0635554,0.0223543,0.021086,0.0713129,0.029019,-0.00831836,-0.0182171,0.061838,0.116804,0.0277018,0.0754464,0.0150334,-0.0590209,0.00289052,0.0406302,0.0521779,0.0782247,0.0379754,0.03372,0.0398599,0.00170711,0.189925,-0.00105501,0.108973,0.000724597,-0.0222408,0.0799177,0.057144,0.051829,0.0273781,0.0249469,-0.0716522,0.0748447,-0.0067022,-0.0337378,-0.0151384,-0.00789803,-0.0207835,-0.0142401,0.0205389,0.0358843,0.0234119,0.0512056,0.0360513,0.0187069,0.0730629,0.0304531,0.0552031,0.0548017,0.0599441,0.0534373,0.0825352,0.0528225,0.0384364,0.0549829,-337303,0.996793
-355725,0.964711,0.298307,4,15,0,355789,-0.00669022,0.996714,-0.0215519,-0.0582659,0.0969342,-0.0287835,-0.0125667,0.0512001,0.0455318,-0.0324007,-0.0458182,-0.0230836,-0.054182,-0.00495008,-0.00951699,-0.000990383,-0.00662543,-0.0315364,0.000100718,0.0065327,-0.0638622,-0.0756636,-0.10282,-0.046056,-0.091723,-0.0250326,-0.0447545,-0.022036,-0.0498382,-0.00548986,-0.0532855,-0.0443994,0.0169239,0.00317471,0.00836112,-0.0452824,0.00174589,-0.0313415,0.00879515,0.0307044,-0.103029,0.00840289,-0.0442152,-0.060125,-0.0652005,0.0248399,-0.115544,-0.0610171,-0.049377,-0.0489385,-0.145281,0.0305367,0.00954359,-0.00510491,-0.0598092,0.0215547,0.0897577,0.111577,0.0607648,0.0895112,0.0239367,0.036057,0.111608,0.024089,0.0284748,0.0360456,0.012979,0.112297,0.00430626,0.0656245,0.0187906,-0.0618883,-0.0175708,0.0561963,0.0413627,0.0590617,0.0403586,0.0543713,0.0515228,-0.00116047,0.195318,-0.0325796,0.119486,-0.0101702,-0.0274172,0.116741,0.0472906,0.0359563,0.0206249,0.0228913,-0.0825466,0.0997189,0.00900008,-0.0144862,-0.0537297,-0.0132221,-0.0203357,-0.00436131,0.0422672,-0.00899017,-0.0339427,0.0180833,0.056351,0.019148,0.032718,0.0278292,0.0736417,0.0826823,0.0470366,0.0625927,0.131481,0.0667759,-0.000199177,0.0256304,-337369,0.997073
-355717,0.753576,0.298307,4,15,0,355779,-0.00861145,0.996737,-0.013909,-0.054178,0.0781265,-0.0231876,0.00138157,0.0699184,0.0194214,-0.0262296,-0.0366092,-0.0343227,-0.0582078,-0.021306,-0.00792123,-0.0271539,0.0183939,-0.0405524,-0.0329126,-0.00530211,-0.0524356,-0.0530315,-0.101871,-0.0602381,-0.0876364,-0.0400657,-0.0318786,-0.0364598,-0.0537844,-0.0088598,-0.0492905,-0.0359137,0.0542348,0.0236224,-0.00337251,-0.0463962,-0.00782963,-0.0177074,-0.00804165,0.0180632,-0.0930572,0.00802045,-0.0264527,-0.0489586,-0.0449407,0.0566315,-0.101609,-0.0514436,-0.0768629,-0.0566191,-0.133078,0.0408297,0.0185917,-0.00877073,-0.0745777,0.0230589,0.0763468,0.107136,0.0441431,0.0674429,0.011932,0.0426868,0.112765,0.0342047,0.0140955,0.0137718,0.0279294,0.0940358,0.0168556,0.0629288,0.0183249,-0.0729485,-0.0118588,0.055606,0.0503872,0.0644334,0.0439243,0.0519484,0.0423742,0.0058001,0.205966,-0.0229514,0.130597,0.000234217,-0.0128149,0.104974,0.0538537,0.049813,0.0214988,0.0455206,-0.0656208,0.0760626,-0.0160484,-0.0120618,-0.0408116,-0.00898694,-0.0220568,-0.0394342,0.0613594,0.0239434,0.0510974,0.0212333,0.0679145,0.0236244,0.0242322,0.0299208,0.0620067,0.0646975,0.0426559,0.0415327,0.115978,0.0368826,-0.00743414,0.0339144,-337344,0.996968
-355727,0.499134,0.298307,4,15,0,355771,-0.00576893,0.999664,-0.0283474,-0.0389109,0.0639714,-0.00912049,-0.00818456,0.0641314,0.0352117,-0.0268572,-0.0356916,-0.0244992,-0.0929128,-0.0145415,-0.011334,-0.0248497,0.0146416,-0.0129514,-0.0203634,-0.00292459,-0.055175,-0.0751263,-0.0994927,-0.065906,-0.0873271,-0.0460649,-0.0343942,-0.0146895,-0.0410213,-0.00980873,-0.044501,-0.0409937,0.0485544,0.0111607,-0.00334708,-0.0479094,0.008219,-0.0231283,0.00816421,0.0264026,-0.105862,-0.00179741,-0.0153912,-0.0324154,-0.0389378,0.0294584,-0.11169,-0.0421295,-0.0660092,-0.0554727,-0.151998,0.0537239,-0.00538676,-0.0108184,-0.0685573,0.0213528,0.0747076,0.121106,0.0532002,0.0639932,0.0171009,0.0426432,0.0946525,0.0215263,0.0131712,0.0102282,0.0292768,0.132635,0.000291812,0.0587229,0.0226642,-0.0594588,-0.0131552,0.0595032,0.042659,0.0676705,0.0130481,0.0729327,0.0537857,0.00259121,0.198506,-0.0202356,0.114904,0.0102292,-0.023075,0.0982524,0.0606542,0.0413112,0.0191342,0.0417978,-0.0537136,0.0894358,-0.0185675,-0.0243985,-0.0583959,-0.00505485,-0.00597611,-0.0353536,0.0383314,-0.000893859,0.0592914,0.0547031,0.0513573,0.0261657,0.0289716,0.0361959,0.0434495,0.0833611,0.0399839,0.0650391,0.106165,0.0506068,0.0368074,0.0440447,-337364,0.997044
-355725,0.910972,0.298307,4,15,0,355782,-0.00790592,0.996878,-0.0110199,-0.0497331,0.0628116,-0.0299588,-0.00981023,0.0796176,0.0196922,-0.0124242,-0.0436304,-0.0332868,-0.065566,-0.0150179,-0.00754721,-0.0353049,0.00889154,-0.00906001,-0.0168182,-0.0160305,-0.0395263,-0.0709431,-0.0818242,-0.0477838,-0.0813672,-0.0454303,-0.0372126,-0.0125073,-0.0390892,-0.0130637,-0.0283325,-0.0631636,0.0420466,0.0188552,0.00526191,-0.0558943,0.0183412,-0.030473,0.00937498,0.0190637,-0.097406,-0.0236175,-0.0434,-0.051597,-0.0590602,0.0402227,-0.111083,-0.0454641,-0.0586606,-0.0851065,-0.143921,0.0464717,0.0112025,-0.0338036,-0.065401,0.0031888,0.0764892,0.114752,0.0534484,0.0716645,0.0182942,0.026621,0.0940935,0.0304915,0.00431257,0.0164563,0.0359939,0.112567,0.0118573,0.0717192,0.0193695,-0.0689506,-0.0207383,0.0592644,0.0363679,0.0890259,0.0300308,0.0628046,0.0477687,-0.00165404,0.197276,-0.00728917,0.0988005,-0.00109288,-0.0171495,0.0977748,0.0603376,0.0567258,0.0218139,0.0314666,-0.0452498,0.0940065,-0.00212399,-0.0171388,-0.0510668,0.00761485,-0.0546109,-0.0423595,0.0498564,0.010952,-0.0206959,0.0153715,0.0381239,0.0230229,0.0209758,0.0381455,0.0635359,0.0746684,0.0566077,0.0504244,0.094752,0.064434,0.0103885,0.0480403,-337359,0.997029
-355711,0.960152,0.298307,4,15,0,355762,-0.00656278,0.996806,-0.0119279,-0.0331713,0.0731502,-0.0187257,-0.011094,0.0571947,0.0152085,-0.0206835,-0.0440634,-0.0166746,-0.0681433,-0.0124125,-0.0220121,-0.0230423,0.00705229,-0.0377995,-0.00471885,0.0212711,-0.0432763,-0.0780722,-0.112128,-0.0420562,-0.0805217,-0.0313727,-0.0514591,-0.0287973,-0.0530637,-0.00062833,-0.0462833,-0.0208268,0.0480385,0.00447674,-0.0028384,-0.0385671,-0.00100934,-0.0341954,0.00928877,0.0301908,-0.0962924,-0.00287666,-0.0223571,-0.0611814,-0.045289,0.0305714,-0.105648,-0.0469372,-0.0746106,-0.0546136,-0.128337,0.0448974,0.0302396,-0.011989,-0.0539532,0.00674149,0.0876985,0.113903,0.0368808,0.0633572,0.0131579,0.0224451,0.0699597,0.0283109,0.00368286,0.00630104,0.0300715,0.112955,0.00214603,0.0830147,0.000622146,-0.0674369,0.00557304,0.0490439,0.0369945,0.0725905,0.0354642,0.0517441,0.0443851,-0.000309452,0.196663,-0.0155755,0.112035,-0.00874369,-0.00690627,0.0982523,0.0426554,0.0374137,0.009451,0.0342408,-0.078974,0.0799729,-0.00123743,-0.0160524,-0.0429309,-0.0270506,-0.0226344,-0.0214767,0.0382604,5.35409e-05,0.0466111,0.0418062,0.0401158,0.0220757,0.03454,0.0744151,0.0438349,0.0605627,0.0612642,0.0770761,0.0891686,0.0758432,-0.0122266,0.0275582,-337303,0.996797
-355716,0.891119,0.298307,4,15,0,355764,-0.00778969,0.997864,-0.0188996,-0.0467791,0.0663791,-0.0251006,-0.00878772,0.0704721,0.0444559,-0.0337211,-0.0405075,-0.0497745,-0.0725451,0.00381184,-0.0239086,-0.0155802,-0.0121202,-0.0202766,-0.0173781,-0.017194,-0.0637135,-0.0694069,-0.102197,-0.0680489,-0.101648,-0.0445097,-0.0411923,-0.018087,-0.051769,-0.0102587,-0.0403187,-0.0428105,0.0183402,0.0135212,-0.00127402,-0.0438773,-0.00203486,-0.020537,-0.000645371,0.0342141,-0.0984073,-0.0108622,-0.025913,-0.0554772,-0.0523025,0.0473037,-0.115808,-0.0463143,-0.0391153,-0.0561301,-0.133707,0.027198,-0.0107686,-0.026293,-0.0835475,0.00641326,0.0635634,0.122907,0.0624376,0.0796035,0.0228102,0.0203506,0.109031,0.0306042,0.0223897,0.00568206,0.0314499,0.121448,0.0118889,0.05801,0.0343461,-0.0665392,-0.00866032,0.0423794,0.0576052,0.063431,0.0486552,0.0393867,0.0367907,0.0028525,0.177625,-0.0128374,0.109659,0.00328657,-0.0355522,0.0967633,0.06847,0.0485911,0.0321375,0.0172412,-0.0629926,0.0780342,0.000810116,-0.0243686,-0.0604353,-0.0277582,-0.0171418,-0.0303097,0.0575022,0.0356289,0.0473824,0.0513496,0.0419605,0.0204585,0.0349918,0.0645345,0.0652118,0.0485083,0.0425383,0.0365403,0.103727,0.081193,-0.0046558,0.0322573,-337331,0.996911
